build_id,696a5f40404d25ed997c40cb0793bf931361bcf558fb7eff2982ae6cd7917805,03c2adc0e18659ab1deb86b43062446a3794a5d6104664c6d7628c98008f7fd4,531e645822747c3f2df36985d44b03fae38e7345aa3899805432a28d928889e9,62bf3464cff52f36c2b363bced01b1784780c294463e6776be28742544de3ab8,b8372123ad29c1998711a7a0028148779f0adc984647802a515bce7efaff2e0c,c881bade50b23963ac2394005d5ad5614cab54f2dac83222d3a7cbb5318c5828,c881bade50b23963ac2394005d5ad5614cab54f2dac83222d3a7cbb5318c5828,c881bade50b23963ac2394005d5ad5614cab54f2dac83222d3a7cbb5318c5828,734dc711de78c63fc753e8ca270f6f74fa174fc438c239adf571c2e4e7f6b22f,556d156f4afa08ae2105f2117929ccb5a41f9aca655b39f118a01b66a58574af,8e99b6e81e33eacc5eb724a8d73341a3166b03fdc733c3985d7039011cbd95fc,a19edba49d8e4b6820a7c47e06344e42e433103919b411815dd89cf824ffac49,6c3cf3e59128fe8e361e8d6c6eeb5594eb11fc5abc3f0c62169355116f380b1d,3294fc9c6ec7ffb13288f866284946520758d408f5ab5f257d109e6af6520106,54b17d9e36fdbdeead739396a4637acc529bf43867ce39e47db17a6175a14a56
source_describe,v3.19.0-pr39-125-ga6ca42849,RC166-13-g94165e2e7,v3.19.0-pr39-132-g69aec3546-dirty,v3.19.0-pr39-134-g31e383b61-dirty,v3.19.0-pr39-136-g34a588148,v3.19.0-pr39-138-g9e1ac9755,v3.19.0-pr39-138-g9e1ac9755,v3.19.0-pr39-138-g9e1ac9755,RC166-23-g86d21fc0a,v3.19.0-pr39-158-g49761bc99-dirty,v3.19.0-pr39-192-g2032a0e29-dirty,v3.19.0-pr39-198-gf08cc3f19-dirty,v3.19.0-pr39-223-g2c1ec0113-dirty,v3.19.0-pr39-225-g0ac8f603c-dirty,v3.19.0-pr39-230-g539705004-dirty
source_dirty,false,false,true,true,false,false,false,false,false,true,true,true,true,true,true
scenario_kind,fixed-delay qualification,fixed-delay qualification,direct 20-COC telemetry,direct 20-COC fixed 10s no receipt gate,direct 20-COC fixed 10s no receipt gate; fresh stress telemetry,strict 20-COC fixed 10s; interrupted CTD,strict 20-COC fixed 10s; simple coc 5; interrupted,strict 20-COC fixed 5s; simple coc 5 repeat; complete,strict 20-COC fixed 5s; simple coc 5; RC166-compatible,public upscaling API; NVIDIA 33-transition fixed 5s matrix,renderscale-tuning-nvidia,renderscale-tuning-nvidia; two same-process 33-transition passes,renderscale-tuning-nvidia; two same-process 33-transition passes,renderscale-tuning-nvidia; two same-process 33-transition passes,renderscale-tuning-nvidia; two same-process 33-transition passes
resource_generation_failures,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,unsupported,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,0,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
resource_dimension_failures,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,unsupported,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,0,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
resource_publication_complete_transitions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20/20,unsupported,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,66,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
session_stretch_total_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19,unsupported: RC166 does not emit completed stretch-frame accounting,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
session_stretch_maximum_duration_ms,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1388.990,unsupported: RC166 does not emit completed stretch QPC duration,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
session_vendor_dispatch_failures,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4 eErrorDuplicatedConstants; active foveated submit-stage eye 0,1 fresh pre-transition eErrorDuplicatedConstants; active foveated submit-stage eye 0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
session_vendor_dispatch_failure_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,265900; 267898; 271985; 276836,85373 pre-transition,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
resource_retirement_pending_sets_fences,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0/0,0/0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
resource_retirement_fence_failures,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
steady_state_gpu_growth_bytes,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15400960,0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
hard_failures_oom_device_loss,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0/0/0,0/0/0,n/a; legacy aggregate disabled,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; legacy aggregate disabled,n/a; legacy aggregate disabled,n/a; legacy aggregate disabled,n/a; legacy aggregate disabled
stress_metrics_complete_failures,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20/20 complete; 0 failures,20/20 complete; 0 failures,true/9 semantic,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,0 runtime-hard failures; Task 2 classifications separate,n/a; renderscale-tuning nvidia; see evidence bundle
presentation_recovered_at_stop,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes; both eyes VendorEvaluated; stable contract,yes; both eyes VendorEvaluated; stable contract,controller clean; final DLAA strict FAIL,n/a; legacy aggregate disabled for renderscale-tuning nvidia,31/31 stretch-selected rows recovered; 66/66 render PASS,n/a; renderscale-tuning nvidia; see evidence bundle,66/66 rows render-qualified,n/a; renderscale-tuning nvidia; see evidence bundle
texture_ni_source_matched_estimated_bytes,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1071/2827264296,1127/2984391064,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,37137384,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
texture_owner_dropped_traversal_limited,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0/false,0/false,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,0/false,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
profiler_capture_submitted_resolved_requested,n/a,n/a,n/a,n/a,n/a,n/a,n/a,300/300/300,300/300/300,300/300/300,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
load_probe_predominantly_black_candidates,n/a,n/a,n/a,n/a,n/a,n/a,n/a,66033; expected HAM-masked probe behavior,4096/4096 retained records,301734,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
load_probe_ham_dispatch_queued_completed_dropped,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20/20/0,unsupported,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
archive_communityshaders_log,n/a,n/a,n/a,n/a,n/a,n/a,n/a,D:\Coding\GitHub\CS logs\c881bade50b2__20260828T092119112Z__636d24e3__CommunityShaders.log,D:\Coding\GitHub\CS logs\734dc711de78__20260828T094731584Z__05ee69c6__CommunityShaders.log,n/a; log not read,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; no user-supplied log,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
archive_communityshaders_bytes_sha256,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4728556/68c537deac1d29fda7016c7d5e7f34a0baf86d11d3fdd8a5421211f91da791f8,684054/381549807b065df1b75ff68d82e597570a308375fd1e97948aeb06617d29bbe8,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; no user-supplied log,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
archive_devbench_log,n/a,n/a,n/a,n/a,n/a,n/a,n/a,D:\Coding\GitHub\CS logs\c881bade50b2__20260828T092119264Z__5d43c805__devbench.log,D:\Coding\GitHub\CS logs\734dc711de78__20260828T094731632Z__8e6c4414__devbench.log,n/a; log not read,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; no user-supplied log,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
archive_devbench_bytes_sha256,n/a,n/a,n/a,n/a,n/a,n/a,n/a,782/1e36fb42121e8a8222e4becc3eed5f86f883da5befe3256cda6e401d8d833d3a,782/e6e318558f9102bb63b01076cadc6f879a66aefc858764dc6a5618e333c10137,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; no user-supplied log,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
transition_01_render_scale_latch,n/a,n/a,n/a,n/a,n/a,n/a,n/a,destination=WhiterunDragonsreach; queue=253907; snapshot=253914; relatch=253920; stabilizing=253920; active=253958; stabilization=51; phases_q_s_r_st_a=7/6/0/38; retries_DLA_AA|DLSS_FSR=0|0; hold_elapsed_soft_grace_hard_ms=1500/1000/500/1500; activation=proven-idle post-load compositor hold released at hard deadline; publication_current_deferred_device_context_generation_dimension=matched; publication_failures=0; stretch_obs_episodes_frames_max=2/1/1/1; vendor_bounds_hard_oom_device_loss=0/0/0/0/0,destination=WhiterunDragonsreach; queue=90621; snapshot=90627; relatch=90633; stabilizing=90645; active=90645; stabilization=24; phases_q_s_r_st_a=6/6/12/0; retries_DLA_AA|DLSS_FSR=2|0; retry_reasons=Backend+Retirement; strict=29; hold=n/a; activation=n/a; publication=unsupported_rc166_predates_publication_contract; preparation=unsupported_rc166_synchronous_preparation; stretch_obs=38; stretch_episodes_frames_duration=unsupported; transition_fidelity_vendor_bounds_hard_oom_device_loss=0/0/0/0/0/0/0,route=DLSS Hoshipa->None; verdict=PASS; dispatch=32393; operation=2; strict_ms=2202.782; waiter_ms=2202.782; cleanup_ms=2202.782; failures=none; control_clean=true,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
transition_02_render_scale_latch,n/a,n/a,n/a,n/a,n/a,n/a,n/a,destination=WindhelmExterior01; queue=254264; snapshot=254271; relatch=254277; stabilizing=254283; active=254404; stabilization=140; phases_q_s_r_st_a=7/6/6/121; retries_DLA_AA|DLSS_FSR=0|1; hold_elapsed_soft_grace_hard_ms=1500/1000/500/1500; activation=proven-idle post-load compositor hold released at hard deadline; publication_current_deferred_device_context_generation_dimension=matched; publication_failures=0; stretch_obs_episodes_frames_max=0/0/0/1; vendor_bounds_hard_oom_device_loss=0/0/0/0/0,destination=WindhelmExterior01; queue=90955; snapshot=90961; relatch=90967; stabilizing=90973; active=90975; stabilization=20; phases_q_s_r_st_a=6/6/6/2; retries_DLA_AA|DLSS_FSR=0|1; retry_reasons=Backend; strict=27; hold=n/a; activation=n/a; publication=unsupported_rc166_predates_publication_contract; preparation=unsupported_rc166_synchronous_preparation; stretch_obs=3; stretch_episodes_frames_duration=unsupported; transition_fidelity_vendor_bounds_hard_oom_device_loss=0/0/0/0/0/0/0,route=None->TAA; verdict=PASS; dispatch=39179; operation=3; strict_ms=2130.9541; waiter_ms=2130.9541; cleanup_ms=2130.9541; failures=none; control_clean=true,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
transition_03_render_scale_latch,n/a,n/a,n/a,n/a,n/a,n/a,n/a,destination=WhiterunDragonsreach; queue=255009; snapshot=255016; relatch=255022; stabilizing=255022; active=255083; stabilization=74; phases_q_s_r_st_a=7/6/0/61; retries_DLA_AA|DLSS_FSR=0|0; hold_elapsed_soft_grace_hard_ms=1516/1000/500/1500; activation=proven-idle post-load compositor hold released at hard deadline; publication_current_deferred_device_context_generation_dimension=matched; publication_failures=0; stretch_obs_episodes_frames_max=4/2/2/1; vendor_bounds_hard_oom_device_loss=0/0/0/0/0,destination=WhiterunDragonsreach; queue=91549; snapshot=91555; relatch=91561; stabilizing=91573; active=91573; stabilization=24; phases_q_s_r_st_a=6/6/12/0; retries_DLA_AA|DLSS_FSR=2|0; retry_reasons=Backend+Retirement; strict=30; hold=n/a; activation=n/a; publication=unsupported_rc166_predates_publication_contract; preparation=unsupported_rc166_synchronous_preparation; stretch_obs=40; stretch_episodes_frames_duration=unsupported; transition_fidelity_vendor_bounds_hard_oom_device_loss=0/0/0/0/0/0/0,route=TAA->DLAA; verdict=FAIL; dispatch=41678; operation=4; strict_ms=timeout; waiter_ms=27111.9353; cleanup_ms=2371.2804; failures=physical_native_contract_mismatch; control_clean=true,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
transition_04_render_scale_latch,n/a,n/a,n/a,n/a,n/a,n/a,n/a,destination=WindhelmExterior01; queue=255388; snapshot=255395; relatch=255401; stabilizing=255407; active=255518; stabilization=130; phases_q_s_r_st_a=7/6/6/111; retries_DLA_AA|DLSS_FSR=0|1; hold_elapsed_soft_grace_hard_ms=1500/1000/500/1500; activation=proven-idle post-load compositor hold released at hard deadline; publication_current_deferred_device_context_generation_dimension=matched; publication_failures=0; stretch_obs_episodes_frames_max=0/0/0/1; vendor_bounds_hard_oom_device_loss=0/0/0/0/0,destination=WindhelmExterior01; queue=91881; snapshot=91887; relatch=91893; stabilizing=91899; active=91901; stabilization=20; phases_q_s_r_st_a=6/6/6/2; retries_DLA_AA|DLSS_FSR=0|1; retry_reasons=Backend; strict=26; hold=n/a; activation=n/a; publication=unsupported_rc166_predates_publication_contract; preparation=unsupported_rc166_synchronous_preparation; stretch_obs=3; stretch_episodes_frames_duration=unsupported; transition_fidelity_vendor_bounds_hard_oom_device_loss=0/0/0/0/0/0/0,route=DLAA->DLSS Hoshipa; verdict=PASS; dispatch=45047; operation=5; strict_ms=2233.2737; waiter_ms=2233.2737; cleanup_ms=2233.2737; failures=none; control_clean=true,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
transition_05_render_scale_latch,n/a,n/a,n/a,n/a,n/a,n/a,n/a,destination=WhiterunDragonsreach; queue=256117; snapshot=256124; relatch=256130; stabilizing=256130; active=256189; stabilization=72; phases_q_s_r_st_a=7/6/0/59; retries_DLA_AA|DLSS_FSR=0|0; hold_elapsed_soft_grace_hard_ms=1500/1000/500/1500; activation=proven-idle post-load compositor hold released at hard deadline; publication_current_deferred_device_context_generation_dimension=matched; publication_failures=0; stretch_obs_episodes_frames_max=4/2/2/1; vendor_bounds_hard_oom_device_loss=0/0/0/0/0,destination=WhiterunDragonsreach; queue=92475; snapshot=92481; relatch=92487; stabilizing=92499; active=92499; stabilization=24; phases_q_s_r_st_a=6/6/12/0; retries_DLA_AA|DLSS_FSR=2|0; retry_reasons=Backend+Retirement; strict=31; hold=n/a; activation=n/a; publication=unsupported_rc166_predates_publication_contract; preparation=unsupported_rc166_synchronous_preparation; stretch_obs=40; stretch_episodes_frames_duration=unsupported; transition_fidelity_vendor_bounds_hard_oom_device_loss=0/0/0/0/0/0/0,route=DLSS Hoshipa->DLSS Ultra Quality; verdict=PASS; dispatch=53278; operation=6; strict_ms=3644.9616; waiter_ms=3644.9616; cleanup_ms=3644.9616; failures=none; control_clean=true,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
transition_06_render_scale_latch,n/a,n/a,n/a,n/a,n/a,n/a,n/a,destination=WindhelmExterior01; queue=256493; snapshot=256500; relatch=256506; stabilizing=256512; active=256634; stabilization=141; phases_q_s_r_st_a=7/6/6/122; retries_DLA_AA|DLSS_FSR=0|1; hold_elapsed_soft_grace_hard_ms=1500/1000/500/1500; activation=proven-idle post-load compositor hold released at hard deadline; publication_current_deferred_device_context_generation_dimension=matched; publication_failures=0; stretch_obs_episodes_frames_max=0/0/0/1; vendor_bounds_hard_oom_device_loss=0/0/0/0/0,destination=WindhelmExterior01; queue=92798; snapshot=92804; relatch=92810; stabilizing=92816; active=92818; stabilization=20; phases_q_s_r_st_a=6/6/6/2; retries_DLA_AA|DLSS_FSR=0|1; retry_reasons=Backend; strict=25; hold=n/a; activation=n/a; publication=unsupported_rc166_predates_publication_contract; preparation=unsupported_rc166_synchronous_preparation; stretch_obs=3; stretch_episodes_frames_duration=unsupported; transition_fidelity_vendor_bounds_hard_oom_device_loss=0/0/0/0/0/0/0,route=DLSS Ultra Quality->DLSS Quality; verdict=PASS; dispatch=56486; operation=7; strict_ms=2622.8784; waiter_ms=2622.8784; cleanup_ms=2622.8784; failures=none; control_clean=true,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
transition_07_render_scale_latch,n/a,n/a,n/a,n/a,n/a,n/a,n/a,destination=WhiterunDragonsreach; queue=257240; snapshot=257247; relatch=257253; stabilizing=257253; active=257316; stabilization=76; phases_q_s_r_st_a=7/6/0/63; retries_DLA_AA|DLSS_FSR=0|0; hold_elapsed_soft_grace_hard_ms=1516/1000/500/1500; activation=proven-idle post-load compositor hold released at hard deadline; publication_current_deferred_device_context_generation_dimension=matched; publication_failures=0; stretch_obs_episodes_frames_max=4/2/2/1; vendor_bounds_hard_oom_device_loss=0/0/0/0/0,destination=WhiterunDragonsreach; queue=93391; snapshot=93397; relatch=93403; stabilizing=93415; active=93415; stabilization=24; phases_q_s_r_st_a=6/6/12/0; retries_DLA_AA|DLSS_FSR=2|0; retry_reasons=Backend+Retirement; strict=30; hold=n/a; activation=n/a; publication=unsupported_rc166_predates_publication_contract; preparation=unsupported_rc166_synchronous_preparation; stretch_obs=40; stretch_episodes_frames_duration=unsupported; transition_fidelity_vendor_bounds_hard_oom_device_loss=0/0/0/0/0/0/0,route=DLSS Quality->DLSS Balanced; verdict=PASS; dispatch=60957; operation=8; strict_ms=2445.431; waiter_ms=2445.431; cleanup_ms=2445.431; failures=none; control_clean=true,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
transition_08_render_scale_latch,n/a,n/a,n/a,n/a,n/a,n/a,n/a,destination=WindhelmExterior01; queue=257608; snapshot=257615; relatch=257621; stabilizing=257627; active=257738; stabilization=130; phases_q_s_r_st_a=7/6/6/111; retries_DLA_AA|DLSS_FSR=0|1; hold_elapsed_soft_grace_hard_ms=1500/1000/500/1500; activation=proven-idle post-load compositor hold released at hard deadline; publication_current_deferred_device_context_generation_dimension=matched; publication_failures=0; stretch_obs_episodes_frames_max=0/0/0/1; vendor_bounds_hard_oom_device_loss=0/0/0/0/0,destination=WindhelmExterior01; queue=93723; snapshot=93729; relatch=93735; stabilizing=93741; active=93743; stabilization=20; phases_q_s_r_st_a=6/6/6/2; retries_DLA_AA|DLSS_FSR=0|1; retry_reasons=Backend; strict=25; hold=n/a; activation=n/a; publication=unsupported_rc166_predates_publication_contract; preparation=unsupported_rc166_synchronous_preparation; stretch_obs=3; stretch_episodes_frames_duration=unsupported; transition_fidelity_vendor_bounds_hard_oom_device_loss=0/0/0/0/0/0/0,route=DLSS Balanced->DLSS Performance; verdict=PASS; dispatch=63638; operation=9; strict_ms=2371.0456; waiter_ms=2371.0456; cleanup_ms=2371.0456; failures=none; control_clean=true,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
transition_09_render_scale_latch,n/a,n/a,n/a,n/a,n/a,n/a,n/a,destination=WhiterunDragonsreach; queue=258341; snapshot=258348; relatch=258354; stabilizing=258354; active=258412; stabilization=71; phases_q_s_r_st_a=7/6/0/58; retries_DLA_AA|DLSS_FSR=0|0; hold_elapsed_soft_grace_hard_ms=1500/1000/500/1500; activation=proven-idle post-load compositor hold released at hard deadline; publication_current_deferred_device_context_generation_dimension=matched; publication_failures=0; stretch_obs_episodes_frames_max=4/2/2/1; vendor_bounds_hard_oom_device_loss=0/0/0/0/0,destination=WhiterunDragonsreach; queue=94317; snapshot=94323; relatch=94329; stabilizing=94341; active=94341; stabilization=24; phases_q_s_r_st_a=6/6/12/0; retries_DLA_AA|DLSS_FSR=2|0; retry_reasons=Backend+Retirement; strict=30; hold=n/a; activation=n/a; publication=unsupported_rc166_predates_publication_contract; preparation=unsupported_rc166_synchronous_preparation; stretch_obs=40; stretch_episodes_frames_duration=unsupported; transition_fidelity_vendor_bounds_hard_oom_device_loss=0/0/0/0/0/0/0,route=DLSS Performance->DLSS Ultra Performance; verdict=PASS; dispatch=67686; operation=10; strict_ms=2528.5601; waiter_ms=2528.5601; cleanup_ms=2528.5601; failures=none; control_clean=true,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
transition_10_render_scale_latch,n/a,n/a,n/a,n/a,n/a,n/a,n/a,destination=WindhelmExterior01; queue=258712; snapshot=258719; relatch=258725; stabilizing=258731; active=258852; stabilization=140; phases_q_s_r_st_a=7/6/6/121; retries_DLA_AA|DLSS_FSR=0|1; hold_elapsed_soft_grace_hard_ms=1500/1000/500/1500; activation=proven-idle post-load compositor hold released at hard deadline; publication_current_deferred_device_context_generation_dimension=matched; publication_failures=0; stretch_obs_episodes_frames_max=0/0/0/1; vendor_bounds_hard_oom_device_loss=0/0/0/0/0,destination=WindhelmExterior01; queue=94648; snapshot=94654; relatch=94660; stabilizing=94666; active=94668; stabilization=20; phases_q_s_r_st_a=6/6/6/2; retries_DLA_AA|DLSS_FSR=0|1; retry_reasons=Backend; strict=27; hold=n/a; activation=n/a; publication=unsupported_rc166_predates_publication_contract; preparation=unsupported_rc166_synchronous_preparation; stretch_obs=3; stretch_episodes_frames_duration=unsupported; transition_fidelity_vendor_bounds_hard_oom_device_loss=0/0/0/0/0/0/0,route=DLSS Ultra Performance->DLAA; verdict=FAIL; dispatch=71133; operation=11; strict_ms=timeout; waiter_ms=27055.5949; cleanup_ms=2591.2102; failures=physical_native_contract_mismatch; control_clean=true,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
transition_11_render_scale_latch,n/a,n/a,n/a,n/a,n/a,n/a,n/a,destination=WhiterunDragonsreach; queue=259456; snapshot=259463; relatch=259469; stabilizing=259469; active=259529; stabilization=73; phases_q_s_r_st_a=7/6/0/60; retries_DLA_AA|DLSS_FSR=0|0; hold_elapsed_soft_grace_hard_ms=1500/1000/500/1500; activation=proven-idle post-load compositor hold released at hard deadline; publication_current_deferred_device_context_generation_dimension=matched; publication_failures=0; stretch_obs_episodes_frames_max=4/2/2/1; vendor_bounds_hard_oom_device_loss=0/0/0/0/0,destination=WhiterunDragonsreach; queue=95244; snapshot=95250; relatch=95256; stabilizing=95268; active=95268; stabilization=24; phases_q_s_r_st_a=6/6/12/0; retries_DLA_AA|DLSS_FSR=2|0; retry_reasons=Backend+Retirement; strict=30; hold=n/a; activation=n/a; publication=unsupported_rc166_predates_publication_contract; preparation=unsupported_rc166_synchronous_preparation; stretch_obs=40; stretch_episodes_frames_duration=unsupported; transition_fidelity_vendor_bounds_hard_oom_device_loss=0/0/0/0/0/0/0,route=DLAA->TAA; verdict=PASS; dispatch=75073; operation=12; strict_ms=2425.4767; waiter_ms=2425.4767; cleanup_ms=2425.4767; failures=none; control_clean=true,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
